left_member_id,right_member_id,distance
2864601_0.460,2864601_0.252,1.1978600058391564
2864601_0.460,2864601_0.208,1.1046859983696111
2864601_0.460,2864601_0.230,1.0191373909826702
2864601_0.460,2864601_0.452,1.1068748147014198
2864601_0.460,2864601_0.498,0.9847100080320411
2864601_0.460,2864601_0.271,1.338618402479498
2864601_0.460,2864601_0.450,3.639952390989852
2864601_0.460,2864601_0.46,1.0601765032836947
2864601_0.460,2864601_0.308,1.0312577111670544
2864601_0.460,2864601_0.163,1.1432801151174345
2864601_0.460,2864601_0.246,1.1262227161589629
2864601_0.460,2864601_0.438,0.9392058718259825
2864601_0.460,2864601_0.362,1.1042555966014231
2864601_0.460,2864601_0.136,1.2021154841154305
2864601_0.460,2864601_0.250,1.2508015341616974
2864601_0.460,2864601_0.247,1.0096873472360877
2864601_0.460,2864601_0.382,3.7062871002832387
2864601_0.460,2864601_0.307,1.0257451170502663
2864601_0.460,2864601_0.339,1.5290794747452667
2864601_0.460,2864601_0.426,1.8621492338532104
2864601_0.460,2864601_0.379,1.1746921615032597
2864601_0.402,2864601_0.279,1.0173473812420393
2864601_0.402,2864601_0.353,1.053914588047273
2864601_0.402,2864601_0.175,1.1083461401496042
2864601_0.402,2864601_0.277,1.1963484325791816
2864601_0.402,2864601_0.463,1.9185321882642032
2864601_0.402,2864601_0.229,1.235935527717486
2864601_0.402,2864601_0.224,1.2023024959197617
2864601_0.402,2864601_0.373,1.0822456636283244
2864601_0.402,2864601_0.481,1.020340446650413
2864601_0.402,2864601_0.289,1.0024151881419345
2864601_0.402,2864601_0.393,1.0879348325130382
2864601_0.402,2864601_0.406,1.0772609758230423
2864601_0.402,2864601_0.206,1.025205268454838
2864601_0.402,2864601_0.284,2.1452426110389315
2864601_0.402,2864601_0.235,1.1963571771090515
2864601_0.402,2864601_0.405,1.1838719690234059
2864601_0.402,2864601_0.398,1.1269008257177173
2864601_0.402,2864601_0.358,1.0547681320623832
2864601_0.402,2864601_0.242,1.2025585449970857
2864601_0.402,2864601_0.490,1.067674451642462
2864601_0.402,2864601_0.263,1.0116505517774015
2864601_0.402,2864601_0.211,1.2107900019159987
2864601_0.402,2864601_0.292,2.3385696046139377
2864601_0.402,2864601_0.276,1.152407936889969
2864601_0.402,2864601_0.427,1.0603804135358768
2864601_0.402,2864601_0.461,1.0723105753976765
2864601_0.402,2864601_0.471,1.1279753131329577
2864601_0.402,2864601_0.440,1.3965399791554007
2864601_0.402,2864601_0.457,0.9527356039420087
2864601_0.402,2864601_0.400,1.0885292901664414
2864601_0.402,2864601_0.385,2.588980378266083
2864601_0.402,2864601_0.350,1.134843962833745
2864601_0.402,2864601_0.416,1.6237715812650895
2864601_0.402,2864601_0.342,1.1328371188596147
2864601_0.402,2864601_0.359,1.0303991309700333
2864601_0.402,2864601_0.475,1.126600923690051
2864601_0.402,2864601_0.462,4.762626336968884
2864601_0.402,2864601_0.268,3.4986973695990007
2864601_0.402,2864601_0.262,1.0595719668477146
2864601_0.402,2864601_0.485,1.546374929502357
2864601_0.402,2864601_0.473,1.2171268291657522
2864601_0.402,2864601_0.189,1.9701255883942148
2864601_0.402,2864601_0.395,1.467506064964256
2864601_0.402,2864601_0.237,1.2146214032369915
2864601_0.402,2864601_0.372,1.206956638170823
2864601_0.402,2864601_0.472,1.1892885525424273
2864601_0.402,2864601_0.436,1.550978384866672
2864601_0.402,2864601_0.454,1.3414039832775306
2864601_0.402,2864601_0.377,1.152103356552146
2864601_0.402,2864601_0.212,1.600020976762275
2864601_0.402,2864601_0.123,1.1545005398442174
2864601_0.402,2864601_0.288,1.1053298419862971
2864601_0.402,2864601_0.349,0.9857905384276259
2864601_0.402,2864601_0.510,1.2473160695109125
2864601_0.402,2864601_0.376,1.0170756097497835
2864601_0.402,2864601_0.305,1.2673251112267387
2864601_0.402,2864601_0.496,1.1025031904965346
2864601_0.402,2864601_0.261,1.0521949269661048
2864601_0.402,2864601_0.252,1.0806482801674717
2864601_0.402,2864601_0.208,1.081917372561691
2864601_0.402,2864601_0.230,1.0230143904279643
2864601_0.402,2864601_0.452,1.2449620389486937
2864601_0.402,2864601_0.498,1.1111085912736152
2864601_0.402,2864601_0.271,1.177327347584184
2864601_0.402,2864601_0.450,3.52924915911669
2864601_0.402,2864601_0.46,1.0571539874002334
2864601_0.402,2864601_0.308,1.1760925147927945
2864601_0.402,2864601_0.163,1.0962777215942436
2864601_0.402,2864601_0.246,1.1729347543309363
2864601_0.402,2864601_0.438,0.984304870303617
2864601_0.402,2864601_0.362,1.0902094096035881
2864601_0.402,2864601_0.136,1.24383212522787
2864601_0.402,2864601_0.250,1.3085109888390867
2864601_0.402,2864601_0.247,1.12711724534532
2864601_0.402,2864601_0.382,3.7019788511714706
2864601_0.402,2864601_0.307,1.0468961538443724
2864601_0.402,2864601_0.339,1.5160917272876362
2864601_0.402,2864601_0.426,1.8493728867985886
2864601_0.402,2864601_0.379,1.088966281913264
2864601_0.279,2864601_0.353,1.0374345792470852
2864601_0.279,2864601_0.175,1.1946704891337436
2864601_0.279,2864601_0.277,1.1664729506157319
2864601_0.279,2864601_0.463,2.040680515737928
2864601_0.279,2864601_0.229,1.1069694260356868
2864601_0.279,2864601_0.224,1.16405821016439
2864601_0.279,2864601_0.373,1.1772873103666912
2864601_0.279,2864601_0.481,1.0341022476180821
2864601_0.279,2864601_0.289,1.0403263825521352
2864601_0.279,2864601_0.393,1.0106367887815284
2864601_0.279,2864601_0.406,1.171433488681263
2864601_0.279,2864601_0.206,1.080934564750412
2864601_0.279,2864601_0.284,2.192313108694271
2864601_0.279,2864601_0.235,1.1704359592352507
2864601_0.279,2864601_0.405,1.2001578942225275
2864601_0.279,2864601_0.398,1.206005876050596
2864601_0.279,2864601_0.358,1.165901798770226
2864601_0.279,2864601_0.242,1.0698137334768036
2864601_0.279,2864601_0.490,1.0388184409585652
2864601_0.279,2864601_0.263,0.9514000188965728
2864601_0.279,2864601_0.211,1.3406090564538473
2864601_0.279,2864601_0.292,2.347922891823113
2864601_0.279,2864601_0.276,1.0454606845286845
2864601_0.279,2864601_0.427,1.041007433712767
2864601_0.279,2864601_0.461,1.1469600822559032
2864601_0.279,2864601_0.471,1.0733774562819707
2864601_0.279,2864601_0.440,1.4656846054686923
2864601_0.279,2864601_0.457,1.0042704860609348
2864601_0.279,2864601_0.400,0.9800444461741433
2864601_0.279,2864601_0.385,2.670300434999199
2864601_0.279,2864601_0.350,1.1650819960602772
2864601_0.279,2864601_0.416,1.6845677607131593
2864601_0.279,2864601_0.342,1.0376608737390813
2864601_0.279,2864601_0.359,0.9920220723817735
2864601_0.279,2864601_0.475,1.2038163302148215
2864601_0.279,2864601_0.462,4.791482635813356
2864601_0.279,2864601_0.268,3.4496095397956807
2864601_0.279,2864601_0.262,1.0595418052164094
2864601_0.279,2864601_0.485,1.4172608138184275
2864601_0.279,2864601_0.473,1.0537170777823501
2864601_0.279,2864601_0.189,1.9997746944489558
2864601_0.279,2864601_0.395,1.5278780716451443
2864601_0.279,2864601_0.237,1.1001738132674048
2864601_0.279,2864601_0.372,1.0632424796854154
2864601_0.279,2864601_0.472,1.0862520335465469
2864601_0.279,2864601_0.436,1.690690818622049
2864601_0.279,2864601_0.454,1.1901736221898649
2864601_0.279,2864601_0.377,1.040599420104728
2864601_0.279,2864601_0.212,1.7402737880087782
2864601_0.279,2864601_0.123,1.0537450055837707
2864601_0.279,2864601_0.288,0.9794902141048141
2864601_0.279,2864601_0.349,1.0136206093873628
2864601_0.279,2864601_0.510,1.1128686270361883
2864601_0.279,2864601_0.376,1.0072512293482925
2864601_0.279,2864601_0.305,1.1657021704743011
2864601_0.279,2864601_0.496,1.1797325211571792
2864601_0.279,2864601_0.261,1.0406478313267526
2864601_0.279,2864601_0.252,1.0776332713343706
2864601_0.279,2864601_0.208,1.0858425107797047
2864601_0.279,2864601_0.230,1.0210102704765667
2864601_0.279,2864601_0.452,1.1996382404196841
2864601_0.279,2864601_0.498,1.0125421077573808
2864601_0.279,2864601_0.271,1.0227801963006407
2864601_0.279,2864601_0.450,3.5937268820154524
2864601_0.279,2864601_0.46,1.0392983976535255
2864601_0.279,2864601_0.308,1.0191130606857164
2864601_0.279,2864601_0.163,1.1707622265453697
2864601_0.279,2864601_0.246,1.1084655907848158
2864601_0.279,2864601_0.438,0.9889355449885034
2864601_0.279,2864601_0.362,0.9924684208290228
2864601_0.279,2864601_0.136,1.267674082834704
2864601_0.279,2864601_0.250,1.3671790228413438
2864601_0.279,2864601_0.247,1.0504186392866917
2864601_0.279,2864601_0.382,3.7446617037274694
2864601_0.279,2864601_0.307,1.000202828000819
2864601_0.279,2864601_0.339,1.6318460065216955
2864601_0.279,2864601_0.426,1.9156303619771509
2864601_0.279,2864601_0.379,1.1421307527512343
2864601_0.353,2864601_0.175,1.152510923319722
2864601_0.353,2864601_0.277,1.0649451804063814
2864601_0.353,2864601_0.463,1.8049721415662041
2864601_0.353,2864601_0.229,1.2250691529496733
2864601_0.353,2864601_0.224,0.9511285473290872
2864601_0.353,2864601_0.373,1.228770351802822
2864601_0.353,2864601_0.481,1.0633393058902896
2864601_0.353,2864601_0.289,0.9254240252008795
2864601_0.353,2864601_0.393,1.0910715115324163
2864601_0.353,2864601_0.406,0.8912831184200847
2864601_0.353,2864601_0.206,1.0632946649615798
2864601_0.353,2864601_0.284,2.0327444706810924
2864601_0.353,2864601_0.235,1.0283857388608835
2864601_0.353,2864601_0.405,1.1813486640497604
2864601_0.353,2864601_0.398,1.3889185578851015
2864601_0.353,2864601_0.358,1.0212343250470248
2864601_0.353,2864601_0.242,1.072480536139899
2864601_0.353,2864601_0.490,0.9955914042901723
2864601_0.353,2864601_0.263,0.9489295684203721
2864601_0.353,2864601_0.211,1.0919619959794622
2864601_0.353,2864601_0.292,2.2743499372275027
2864601_0.353,2864601_0.276,0.9538733420567139
2864601_0.353,2864601_0.427,0.9437626063793573
2864601_0.353,2864601_0.461,0.903332192582145
2864601_0.353,2864601_0.471,1.0622858051847728
2864601_0.353,2864601_0.440,1.5941935804664864
2864601_0.353,2864601_0.457,0.9270271112418036
2864601_0.353,2864601_0.400,0.9170125115394199
2864601_0.353,2864601_0.385,2.4645518013347814
2864601_0.353,2864601_0.350,0.9869398522637276
2864601_0.353,2864601_0.416,1.7775218871625946
2864601_0.353,2864601_0.342,0.9740103102543377
2864601_0.353,2864601_0.359,0.9899780865157459
2864601_0.353,2864601_0.475,1.1600900921474662
2864601_0.353,2864601_0.462,4.920425379499422
2864601_0.353,2864601_0.268,3.446084753533609
2864601_0.353,2864601_0.262,1.13889856087402
2864601_0.353,2864601_0.485,1.562163469845432
2864601_0.353,2864601_0.473,1.214065852644102
2864601_0.353,2864601_0.189,1.906470808122293
2864601_0.353,2864601_0.395,1.6537965146677414
2864601_0.353,2864601_0.237,1.1101951958667906
2864601_0.353,2864601_0.372,1.0468478757135606
2864601_0.353,2864601_0.472,1.0281428169438713
2864601_0.353,2864601_0.436,1.7271732568022942
2864601_0.353,2864601_0.454,1.067946108100816
2864601_0.353,2864601_0.377,1.0898271571101013
2864601_0.353,2864601_0.212,1.651580458473931
2864601_0.353,2864601_0.123,1.168446860416
2864601_0.353,2864601_0.288,1.1697121251773663
2864601_0.353,2864601_0.349,0.8206801441318029
2864601_0.353,2864601_0.510,1.1947260019178483
2864601_0.353,2864601_0.376,1.1680500263423936
2864601_0.353,2864601_0.305,1.1297753289915484
2864601_0.353,2864601_0.496,1.1824072559588368
2864601_0.353,2864601_0.261,1.068937042648166
2864601_0.353,2864601_0.252,1.2776605601578674
2864601_0.353,2864601_0.208,1.0946694598970246
2864601_0.353,2864601_0.230,0.919333797022169
2864601_0.353,2864601_0.452,1.0278396280783888
2864601_0.353,2864601_0.498,1.0453161959033634
2864601_0.353,2864601_0.271,1.3660806404726549
2864601_0.353,2864601_0.450,3.6516317215459213
2864601_0.353,2864601_0.46,1.1666839077475144
2864601_0.353,2864601_0.308,1.0380853084670092
2864601_0.353,2864601_0.163,1.0409185423811693
2864601_0.353,2864601_0.246,0.9158342362071393
2864601_0.353,2864601_0.438,1.0907046128978766
2864601_0.353,2864601_0.362,1.1279246238951157
2864601_0.353,2864601_0.136,1.1294064307600233
2864601_0.353,2864601_0.250,1.3372026375527728
2864601_0.353,2864601_0.247,0.9908245459859814
2864601_0.353,2864601_0.382,3.685308542220445
2864601_0.353,2864601_0.307,0.9354016251110994
2864601_0.353,2864601_0.339,1.276003373559198
2864601_0.353,2864601_0.426,1.7182322257696239
2864601_0.353,2864601_0.379,1.0859036235322008
2864601_0.175,2864601_0.277,1.0400583310035614
2864601_0.175,2864601_0.463,1.8743190226068533
2864601_0.175,2864601_0.229,1.0983295226287826
2864601_0.175,2864601_0.224,1.1340647645962196
2864601_0.175,2864601_0.373,1.0004901592681104
2864601_0.175,2864601_0.481,1.085320905975508
2864601_0.175,2864601_0.289,1.1121044334489953
2864601_0.175,2864601_0.393,0.9796765591849627
2864601_0.175,2864601_0.406,1.1771270396210491
2864601_0.175,2864601_0.206,1.1151908674481907
2864601_0.175,2864601_0.284,2.1276307445939504
2864601_0.175,2864601_0.235,1.2972873420314681
2864601_0.175,2864601_0.405,1.2314323941490253
2864601_0.175,2864601_0.398,1.2704890362927284
2864601_0.175,2864601_0.358,1.2144816023958453
2864601_0.175,2864601_0.242,1.0137004090618786
2864601_0.175,2864601_0.490,1.0280444151035488
2864601_0.175,2864601_0.263,1.0397978309652747
2864601_0.175,2864601_0.211,0.986155397057035
2864601_0.175,2864601_0.292,2.363715235468334
2864601_0.175,2864601_0.276,0.9955666899161756
2864601_0.175,2864601_0.427,0.9848691704175905
2864601_0.175,2864601_0.461,0.951290252948796
2864601_0.175,2864601_0.471,1.0011469559007955
2864601_0.175,2864601_0.440,1.299252149477792
2864601_0.175,2864601_0.457,1.0085419736668617
2864601_0.175,2864601_0.400,1.1094803928800117
2864601_0.175,2864601_0.385,2.661233495334234
2864601_0.175,2864601_0.350,0.9533905330228295
2864601_0.175,2864601_0.416,1.7019520040017417
2864601_0.175,2864601_0.342,1.0880982537474913
2864601_0.175,2864601_0.359,0.9880989763862651
2864601_0.175,2864601_0.475,0.9240455797173853
2864601_0.175,2864601_0.462,4.688463001598331
2864601_0.175,2864601_0.268,3.43819741909916
2864601_0.175,2864601_0.262,0.992076416376114
2864601_0.175,2864601_0.485,1.350602525877142
2864601_0.175,2864601_0.473,1.2587902101423578
2864601_0.175,2864601_0.189,1.842305354397576
2864601_0.175,2864601_0.395,1.261346222751413
2864601_0.175,2864601_0.237,1.389469645467171
2864601_0.175,2864601_0.372,1.1231775583024692
2864601_0.175,2864601_0.472,1.1304394040765635
2864601_0.175,2864601_0.436,1.8458549113439016
2864601_0.175,2864601_0.454,1.3233730813186537
2864601_0.175,2864601_0.377,1.0340126464013868
2864601_0.175,2864601_0.212,1.6682110299727242
2864601_0.175,2864601_0.123,1.1606108458538058
2864601_0.175,2864601_0.288,1.184106581549543
2864601_0.175,2864601_0.349,1.0284838865970962
2864601_0.175,2864601_0.510,1.0551416164992
2864601_0.175,2864601_0.376,1.135040933018491
2864601_0.175,2864601_0.305,1.331988165760679
2864601_0.175,2864601_0.496,1.1352010042610614
2864601_0.175,2864601_0.261,1.231146737715576
2864601_0.175,2864601_0.252,1.1564717328680312
2864601_0.175,2864601_0.208,0.9675425065365831
2864601_0.175,2864601_0.230,1.0810288975331255
2864601_0.175,2864601_0.452,1.0573984712230244
2864601_0.175,2864601_0.498,1.1046999965359654
2864601_0.175,2864601_0.271,1.414823105473701
2864601_0.175,2864601_0.450,3.471327280918174
2864601_0.175,2864601_0.46,0.9724998874139141
2864601_0.175,2864601_0.308,1.1396596789656854
2864601_0.175,2864601_0.163,1.0551751967294496
2864601_0.175,2864601_0.246,1.2165447844527915
2864601_0.175,2864601_0.438,0.9448956890470025
2864601_0.175,2864601_0.362,1.0005505550205187
2864601_0.175,2864601_0.136,1.3124937708825168
2864601_0.175,2864601_0.250,1.0561240601765403
2864601_0.175,2864601_0.247,1.0575756454117315
2864601_0.175,2864601_0.382,3.6414035911726628
2864601_0.175,2864601_0.307,1.0494514389828349
2864601_0.175,2864601_0.339,1.5979664480396412
2864601_0.175,2864601_0.426,1.924103917211836
2864601_0.175,2864601_0.379,1.3478902495805243
2864601_0.277,2864601_0.463,1.956703904297086
2864601_0.277,2864601_0.229,1.0973213830866748
2864601_0.277,2864601_0.224,1.0565258466833731
2864601_0.277,2864601_0.373,1.1762235125123988
2864601_0.277,2864601_0.481,1.1012159493454161
2864601_0.277,2864601_0.289,1.066400579327848
2864601_0.277,2864601_0.393,1.0038146347554042
2864601_0.277,2864601_0.406,0.9833452525570642
2864601_0.277,2864601_0.206,1.0907381338806448
2864601_0.277,2864601_0.284,2.0850438073351456
2864601_0.277,2864601_0.235,1.1211319694648574
2864601_0.277,2864601_0.405,1.2832430801788204
2864601_0.277,2864601_0.398,1.284129254235788
2864601_0.277,2864601_0.358,1.183815717627571
2864601_0.277,2864601_0.242,1.025141638463632
2864601_0.277,2864601_0.490,0.9705688722372275
2864601_0.277,2864601_0.263,1.028728772270068
2864601_0.277,2864601_0.211,1.18859676246788
2864601_0.277,2864601_0.292,2.407909534233589
2864601_0.277,2864601_0.276,1.0423320295830496
2864601_0.277,2864601_0.427,1.0365134978977082
2864601_0.277,2864601_0.461,0.9800140652918998
2864601_0.277,2864601_0.471,0.9929570648338487
2864601_0.277,2864601_0.440,1.4338613337619437
2864601_0.277,2864601_0.457,1.080251418445064
2864601_0.277,2864601_0.400,1.069995594443663
2864601_0.277,2864601_0.385,2.673094216586645
2864601_0.277,2864601_0.350,1.0273745390043638
2864601_0.277,2864601_0.416,1.8322456995347105
2864601_0.277,2864601_0.342,1.0450276100004696
2864601_0.277,2864601_0.359,0.974865786799216
2864601_0.277,2864601_0.475,1.1112493329413815
2864601_0.277,2864601_0.462,4.879722237951658
2864601_0.277,2864601_0.268,3.4647184436203373
2864601_0.277,2864601_0.262,1.0435433047587177
2864601_0.277,2864601_0.485,1.5350880366787647
2864601_0.277,2864601_0.473,1.0800853419533583
2864601_0.277,2864601_0.189,1.9258929966788647
2864601_0.277,2864601_0.395,1.5657532404098635
2864601_0.277,2864601_0.237,1.3303121851118405
2864601_0.277,2864601_0.372,0.9941560622445805
2864601_0.277,2864601_0.472,1.1003614510377955
2864601_0.277,2864601_0.436,1.929223276780179
2864601_0.277,2864601_0.454,1.2795183272415451
2864601_0.277,2864601_0.377,1.0244419081901894
2864601_0.277,2864601_0.212,1.747465555959775
2864601_0.277,2864601_0.123,1.229879240412127
2864601_0.277,2864601_0.288,1.2224077829852407
2864601_0.277,2864601_0.349,0.8920035661543029
2864601_0.277,2864601_0.510,1.1635750878380153
2864601_0.277,2864601_0.376,1.1743175137818505
2864601_0.277,2864601_0.305,1.1275188060536556
2864601_0.277,2864601_0.496,1.1974860850014695
2864601_0.277,2864601_0.261,1.1896034607356547
2864601_0.277,2864601_0.252,1.2419513153013724
2864601_0.277,2864601_0.208,1.2283880789995525
2864601_0.277,2864601_0.230,1.026553311341242
2864601_0.277,2864601_0.452,0.9746082516297032
2864601_0.277,2864601_0.498,1.1369186352173761
2864601_0.277,2864601_0.271,1.4014628491886418
2864601_0.277,2864601_0.450,3.632416559513626
2864601_0.277,2864601_0.46,1.185271545592897
2864601_0.277,2864601_0.308,0.955203042207996
2864601_0.277,2864601_0.163,1.175266636294822
2864601_0.277,2864601_0.246,1.1956741942268838
2864601_0.277,2864601_0.438,1.126565709100694
2864601_0.277,2864601_0.362,1.15255004487144
2864601_0.277,2864601_0.136,1.216595454821312
